ocel_event_id;ocel_object_id;ocel_qualifier
to_bay_cr342_start;fl3;FL moved
arr_notice_cr297;tr1;TR arrival notice
arr_notice_cr297;cr297;CR arrival notice
21584_enter_Terminal South_tr1;tr1;moved_object
21584_enter_Terminal South_tr1;loc_Terminal_South;location
21585_enter_Terminal South_cr297;cr297;moved_object
21585_enter_Terminal South_cr297;loc_Terminal_South;location
drive_term_cr297_complete;cr297;CR moved
drive_term_cr297_complete;tr1;TR moved
unload_truck_cr297_assign;cr297;CR unload allocated
unload_truck_cr297_assign;tr1;TR unload allocated
unload_truck_cr297_assign;fl1;candidate_object
unload_truck_cr297_assign;fl2;candidate_object
unload_truck_cr297_assign;fl1;assigned_object
unload_truck_cr297_assign;loc_Terminal_South;location
21586_leave_Storage_fl1;fl1;moved_object
21586_leave_Storage_fl1;loc_Storage;location
21587_enter_Terminal South_fl1;fl1;moved_object
21587_enter_Terminal South_fl1;loc_Terminal_South;location
unload_truck_cr297_start;cr297;CR unloaded
unload_truck_cr297_start;tr1;TR unloaded
unload_truck_cr297_start;fl1;FL unloading
unload_truck_cr297_complete;cr297;CR unloaded
unload_truck_cr297_complete;tr1;TR unloaded
unload_truck_cr297_complete;fl1;FL unloading
weigh_cr297_start;cr297;CR weighted
weigh_cr297_start;fl1;FL weighing
21588_leave_Terminal South_tr1;tr1;moved_object
21588_leave_Terminal South_tr1;loc_Terminal_South;location
21589_enter_Truck Depot_tr1;tr1;moved_object
21589_enter_Truck Depot_tr1;loc_Truck_Depot;location
weigh_cr297_complete;cr297;CR weighted
weigh_cr297_complete;fl1;FL weighing
to_bay_cr297_start;cr297;CR brought to bay
to_bay_cr297_start;fl1;FL moved
21590_leave_Terminal South_fl3;fl3;moved_object
21590_leave_Terminal South_fl3;loc_Terminal_South;location
21591_leave_Terminal South_cr342;cr342;moved_object
21591_leave_Terminal South_cr342;loc_Terminal_South;location
21592_enter_Loading Bay_fl3;fl3;moved_object
21592_enter_Loading Bay_fl3;loc_Loading_Bay;location
21593_enter_Loading Bay_cr342;cr342;moved_object
21593_enter_Loading Bay_cr342;loc_Loading_Bay;location
to_bay_cr342_complete;cr342;CR brought to bay
to_bay_cr342_complete;fl3;FL moved
load_veh_cr342_vh27_start;cr342;CR loaded
load_veh_cr342_vh27_start;fl3;FL moved
load_veh_cr342_vh27_start;vh27;VH loaded
21594_leave_Terminal South_fl1;fl1;moved_object
21594_leave_Terminal South_fl1;loc_Terminal_South;location
21595_leave_Terminal South_cr297;cr297;moved_object
21595_leave_Terminal South_cr297;loc_Terminal_South;location
21596_enter_Loading Bay_fl1;fl1;moved_object
21596_enter_Loading Bay_fl1;loc_Loading_Bay;location
21597_enter_Loading Bay_cr297;cr297;moved_object
21597_enter_Loading Bay_cr297;loc_Loading_Bay;location
to_bay_cr297_complete;cr297;CR brought to bay
to_bay_cr297_complete;fl1;FL moved
load_veh_cr297_vh24_start;cr297;CR loaded
load_veh_cr297_vh24_start;fl1;FL moved
load_veh_cr297_vh24_start;vh24;VH loaded
load_veh_cr342_vh27_complete;cr342;CR loaded
load_veh_cr342_vh27_complete;fl3;FL moved
load_veh_cr342_vh27_complete;vh27;VH laded
load_veh_cr297_vh24_complete;cr297;CR loaded
load_veh_cr297_vh24_complete;fl1;FL moved
load_veh_cr297_vh24_complete;vh24;VH laded
load_truck_hu1810_complete;hu1810;HU loaded
load_truck_hu1810_complete;cr330;CR laded
load_truck_hu1810_complete;tr3;TR laded
drive_term_cr330_start;cr330;CR moved
drive_term_cr330_start;tr3;TR moved
21598_leave_Supplier Loading Area_tr3;tr3;moved_object
21598_leave_Supplier Loading Area_tr3;loc_Supplier_Loading_Area;location
21599_leave_Supplier Loading Area_cr330;cr330;moved_object
21599_leave_Supplier Loading Area_cr330;loc_Supplier_Loading_Area;location
arr_notice_cr330;tr3;TR arrival notice
arr_notice_cr330;cr330;CR arrival notice
21600_enter_Terminal North_tr3;tr3;moved_object
21600_enter_Terminal North_tr3;loc_Terminal_North;location
21601_enter_Terminal North_cr330;cr330;moved_object
21601_enter_Terminal North_cr330;loc_Terminal_North;location
drive_term_cr330_complete;cr330;CR moved
drive_term_cr330_complete;tr3;TR moved
unload_truck_cr330_assign;cr330;CR unload allocated
unload_truck_cr330_assign;tr3;TR unload allocated
unload_truck_cr330_assign;fl2;candidate_object
unload_truck_cr330_assign;fl3;candidate_object
unload_truck_cr330_assign;fl1;candidate_object
unload_truck_cr330_assign;fl2;assigned_object
unload_truck_cr330_assign;loc_Terminal_North;location
21602_leave_Storage_fl2;fl2;moved_object
21602_leave_Storage_fl2;loc_Storage;location
21603_enter_Terminal North_fl2;fl2;moved_object
21603_enter_Terminal North_fl2;loc_Terminal_North;location
unload_truck_cr330_start;cr330;CR unloaded
unload_truck_cr330_start;tr3;TR unloaded
unload_truck_cr330_start;fl2;FL unloading
unload_truck_cr330_complete;cr330;CR unloaded
unload_truck_cr330_complete;tr3;TR unloaded
unload_truck_cr330_complete;fl2;FL unloading
weigh_cr330_start;cr330;CR weighted
weigh_cr330_start;fl2;FL weighing
21604_leave_Terminal North_tr3;tr3;moved_object
21604_leave_Terminal North_tr3;loc_Terminal_North;location
21605_enter_Truck Depot_tr3;tr3;moved_object
21605_enter_Truck Depot_tr3;loc_Truck_Depot;location
weigh_cr330_complete;cr330;CR weighted
weigh_cr330_complete;fl2;FL weighing
21606_leave_Terminal North_fl2;fl2;moved_object
21606_leave_Terminal North_fl2;loc_Terminal_North;location
21607_leave_Terminal North_cr330;cr330;moved_object
21607_leave_Terminal North_cr330;loc_Terminal_North;location
21608_enter_Storage_fl2;fl2;moved_object
21608_enter_Storage_fl2;loc_Storage;location
21609_enter_Storage_cr330;cr330;moved_object
21609_enter_Storage_cr330;loc_Storage;location
place_stock_cr330_complete;cr330;CR stored
place_stock_cr330_complete;fl2;FL moved
create_td100;co99;TD created for CO
create_td100;td100;created TD
book_vehs_td100;td100;VHs booked for TD
book_vehs_td100;vh24;booked VHs
book_vehs_td100;vh28;booked VHs
order_crs_td100;td100;ordered for TD
order_crs_td100;cr344;CRs ordered
order_crs_td100;cr343;CRs ordered
pick_cr344_start;cr344;CR picked
pick_cr344_start;tr6;TR moved
collect_hu1816_complete;hu1816;HU collected
21610_leave_Truck Depot_tr6;tr6;moved_object
21610_leave_Truck Depot_tr6;loc_Truck_Depot;location
collect_hu1815_complete;hu1815;HU collected
21611_enter_Supplier_tr6;tr6;moved_object
21611_enter_Supplier_tr6;loc_Supplier;location
pick_cr344_complete;cr344;CR picked
pick_cr344_complete;tr6;TR moved
21612_leave_Supplier_tr6;tr6;moved_object
21612_leave_Supplier_tr6;loc_Supplier;location
collect_hu1812_complete;hu1812;HU collected
collect_hu1814_complete;hu1814;HU collected
collect_hu1813_complete;hu1813;HU collected
21613_enter_Supplier Loading Area_tr6;tr6;moved_object
21613_enter_Supplier Loading Area_tr6;loc_Supplier_Loading_Area;location
21614_enter_Supplier Loading Area_cr344;cr344;moved_object
21614_enter_Supplier Loading Area_cr344;loc_Supplier_Loading_Area;location
load_truck_hu1815_complete;hu1815;HU loaded
load_truck_hu1815_complete;cr344;CR laded
load_truck_hu1815_complete;tr6;TR laded
load_truck_hu1814_complete;hu1814;HU loaded
load_truck_hu1814_complete;cr344;CR laded
load_truck_hu1814_complete;tr6;TR laded
load_truck_hu1813_complete;hu1813;HU loaded
load_truck_hu1813_complete;cr344;CR laded
load_truck_hu1813_complete;tr6;TR laded
load_truck_hu1816_complete;hu1816;HU loaded
load_truck_hu1816_complete;cr344;CR laded
load_truck_hu1816_complete;tr6;TR laded
load_truck_hu1812_complete;hu1812;HU loaded
load_truck_hu1812_complete;cr344;CR laded
load_truck_hu1812_complete;tr6;TR laded
drive_term_cr344_start;cr344;CR moved
drive_term_cr344_start;tr6;TR moved
21615_leave_Supplier Loading Area_tr6;tr6;moved_object
21615_leave_Supplier Loading Area_tr6;loc_Supplier_Loading_Area;location
21616_leave_Supplier Loading Area_cr344;cr344;moved_object
21616_leave_Supplier Loading Area_cr344;loc_Supplier_Loading_Area;location
arr_notice_cr344;tr6;TR arrival notice
arr_notice_cr344;cr344;CR arrival notice
21617_enter_Terminal South_tr6;tr6;moved_object
21617_enter_Terminal South_tr6;loc_Terminal_South;location
21618_enter_Terminal South_cr344;cr344;moved_object
21618_enter_Terminal South_cr344;loc_Terminal_South;location
drive_term_cr344_complete;cr344;CR moved
drive_term_cr344_complete;tr6;TR moved
unload_truck_cr344_assign;cr344;CR unload allocated
unload_truck_cr344_assign;tr6;TR unload allocated
unload_truck_cr344_assign;fl3;candidate_object
unload_truck_cr344_assign;fl1;candidate_object
unload_truck_cr344_assign;fl2;candidate_object
unload_truck_cr344_assign;fl3;assigned_object
unload_truck_cr344_assign;loc_Terminal_South;location
21619_leave_Loading Bay_fl3;fl3;moved_object
21619_leave_Loading Bay_fl3;loc_Loading_Bay;location
21620_enter_Terminal South_fl3;fl3;moved_object
21620_enter_Terminal South_fl3;loc_Terminal_South;location
unload_truck_cr344_start;cr344;CR unloaded
unload_truck_cr344_start;tr6;TR unloaded
unload_truck_cr344_start;fl3;FL unloading
unload_truck_cr344_complete;cr344;CR unloaded
unload_truck_cr344_complete;tr6;TR unloaded
unload_truck_cr344_complete;fl3;FL unloading
weigh_cr344_start;cr344;CR weighted
weigh_cr344_start;fl3;FL weighing
21621_leave_Terminal South_tr6;tr6;moved_object
21621_leave_Terminal South_tr6;loc_Terminal_South;location
21622_enter_Truck Depot_tr6;tr6;moved_object
21622_enter_Truck Depot_tr6;loc_Truck_Depot;location
weigh_cr344_complete;cr344;CR weighted
weigh_cr344_complete;fl3;FL weighing
to_bay_cr344_start;cr344;CR brought to bay
to_bay_cr344_start;fl3;FL moved
21623_leave_Terminal South_fl3;fl3;moved_object
21623_leave_Terminal South_fl3;loc_Terminal_South;location
21624_leave_Terminal South_cr344;cr344;moved_object
21624_leave_Terminal South_cr344;loc_Terminal_South;location
21625_enter_Loading Bay_fl3;fl3;moved_object
21625_enter_Loading Bay_fl3;loc_Loading_Bay;location
21626_enter_Loading Bay_cr344;cr344;moved_object
21626_enter_Loading Bay_cr344;loc_Loading_Bay;location
to_bay_cr344_complete;cr344;CR brought to bay
to_bay_cr344_complete;fl3;FL moved
load_veh_cr344_vh24_start;cr344;CR loaded
load_veh_cr344_vh24_start;fl3;FL moved
load_veh_cr344_vh24_start;vh24;VH loaded
pick_cr343_start;cr343;CR picked
pick_cr343_start;tr5;TR moved
collect_hu1822_complete;hu1822;HU collected
21627_leave_Truck Depot_tr5;tr5;moved_object
21627_leave_Truck Depot_tr5;loc_Truck_Depot;location
collect_hu1819_complete;hu1819;HU collected
21628_enter_Supplier_tr5;tr5;moved_object
21628_enter_Supplier_tr5;loc_Supplier;location
21629_leave_Supplier_tr5;tr5;moved_object
21629_leave_Supplier_tr5;loc_Supplier;location
pick_cr343_complete;cr343;CR picked
pick_cr343_complete;tr5;TR moved
collect_hu1818_complete;hu1818;HU collected
collect_hu1817_complete;hu1817;HU collected
load_veh_cr344_vh24_complete;cr344;CR loaded
load_veh_cr344_vh24_complete;fl3;FL moved
load_veh_cr344_vh24_complete;vh24;VH laded
collect_hu1820_complete;hu1820;HU collected
collect_hu1821_complete;hu1821;HU collected
21630_enter_Supplier Loading Area_tr5;tr5;moved_object
21630_enter_Supplier Loading Area_tr5;loc_Supplier_Loading_Area;location
21631_enter_Supplier Loading Area_cr343;cr343;moved_object
21631_enter_Supplier Loading Area_cr343;loc_Supplier_Loading_Area;location
load_truck_hu1822_complete;hu1822;HU loaded
load_truck_hu1822_complete;cr343;CR laded
load_truck_hu1822_complete;tr5;TR laded
load_truck_hu1821_complete;hu1821;HU loaded
load_truck_hu1821_complete;cr343;CR laded
load_truck_hu1821_complete;tr5;TR laded
pick_stock_cr315_assign;cr315;CR pick allocated
pick_stock_cr315_assign;fl1;candidate_object
pick_stock_cr315_assign;fl2;candidate_object
pick_stock_cr315_assign;fl3;candidate_object
pick_stock_cr315_assign;fl2;assigned_object
pick_stock_cr315_assign;loc_Storage;location
pick_stock_cr325_assign;cr325;CR pick allocated
pick_stock_cr325_assign;fl1;candidate_object
pick_stock_cr325_assign;fl3;candidate_object
pick_stock_cr325_assign;fl1;assigned_object
pick_stock_cr325_assign;loc_Storage;location
pick_stock_cr326_assign;cr326;CR pick allocated
pick_stock_cr326_assign;fl3;candidate_object
pick_stock_cr326_assign;fl3;assigned_object
pick_stock_cr326_assign;loc_Storage;location
21632_leave_Loading Bay_fl1;fl1;moved_object
21632_leave_Loading Bay_fl1;loc_Loading_Bay;location
21633_leave_Loading Bay_fl3;fl3;moved_object
21633_leave_Loading Bay_fl3;loc_Loading_Bay;location
21634_leave_Storage_fl2;fl2;moved_object
21634_leave_Storage_fl2;loc_Storage;location
21635_enter_Storage_fl2;fl2;moved_object
21635_enter_Storage_fl2;loc_Storage;location
21636_enter_Storage_fl1;fl1;moved_object
21636_enter_Storage_fl1;loc_Storage;location
pick_stock_cr325_complete;cr325;CR picked
pick_stock_cr325_complete;fl1;FL moved
to_bay_cr325_start;cr325;CR brought to bay
to_bay_cr325_start;fl1;FL moved
pick_stock_cr315_complete;cr315;CR picked
pick_stock_cr315_complete;fl2;FL moved
to_bay_cr315_start;cr315;CR brought to bay
to_bay_cr315_start;fl2;FL moved
21637_enter_Storage_fl3;fl3;moved_object
21637_enter_Storage_fl3;loc_Storage;location
pick_stock_cr326_complete;cr326;CR picked
pick_stock_cr326_complete;fl3;FL moved
to_bay_cr326_start;cr326;CR brought to bay
to_bay_cr326_start;fl3;FL moved
21638_leave_Storage_fl3;fl3;moved_object
21638_leave_Storage_fl3;loc_Storage;location
21639_leave_Storage_cr326;cr326;moved_object
21639_leave_Storage_cr326;loc_Storage;location
21640_enter_Loading Bay_fl3;fl3;moved_object
21640_enter_Loading Bay_fl3;loc_Loading_Bay;location
21641_enter_Loading Bay_cr326;cr326;moved_object
21641_enter_Loading Bay_cr326;loc_Loading_Bay;location
to_bay_cr326_complete;cr326;CR brought to bay
to_bay_cr326_complete;fl3;FL moved
load_veh_cr326_vh24_start;cr326;CR loaded
load_veh_cr326_vh24_start;fl3;FL moved
load_veh_cr326_vh24_start;vh24;VH loaded
load_veh_cr326_vh24_complete;cr326;CR loaded
load_veh_cr326_vh24_complete;fl3;FL moved
load_veh_cr326_vh24_complete;vh24;VH laded
pick_stock_cr316_assign;cr316;CR pick allocated
pick_stock_cr316_assign;fl3;candidate_object
pick_stock_cr316_assign;fl3;assigned_object
pick_stock_cr316_assign;loc_Storage;location
21642_leave_Loading Bay_fl3;fl3;moved_object
21642_leave_Loading Bay_fl3;loc_Loading_Bay;location
21643_enter_Storage_fl3;fl3;moved_object
21643_enter_Storage_fl3;loc_Storage;location
pick_stock_cr316_complete;cr316;CR picked
pick_stock_cr316_complete;fl3;FL moved
to_bay_cr316_start;cr316;CR brought to bay
to_bay_cr316_start;fl3;FL moved
21644_leave_Storage_fl3;fl3;moved_object
21644_leave_Storage_fl3;loc_Storage;location
21645_leave_Storage_cr316;cr316;moved_object
21645_leave_Storage_cr316;loc_Storage;location
21646_enter_Loading Bay_fl3;fl3;moved_object
21646_enter_Loading Bay_fl3;loc_Loading_Bay;location
21647_enter_Loading Bay_cr316;cr316;moved_object
21647_enter_Loading Bay_cr316;loc_Loading_Bay;location
to_bay_cr316_complete;cr316;CR brought to bay
to_bay_cr316_complete;fl3;FL moved
load_veh_cr316_vh24_start;cr316;CR loaded
load_veh_cr316_vh24_start;fl3;FL moved
load_veh_cr316_vh24_start;vh24;VH loaded
21648_leave_Storage_fl1;fl1;moved_object
21648_leave_Storage_fl1;loc_Storage;location
21649_leave_Storage_cr325;cr325;moved_object
21649_leave_Storage_cr325;loc_Storage;location
21650_enter_Loading Bay_fl1;fl1;moved_object
21650_enter_Loading Bay_fl1;loc_Loading_Bay;location
21651_enter_Loading Bay_cr325;cr325;moved_object
21651_enter_Loading Bay_cr325;loc_Loading_Bay;location
to_bay_cr325_complete;cr325;CR brought to bay
to_bay_cr325_complete;fl1;FL moved
load_veh_cr325_vh24_start;cr325;CR loaded
load_veh_cr325_vh24_start;fl1;FL moved
load_veh_cr325_vh24_start;vh24;VH loaded
21652_leave_Storage_fl2;fl2;moved_object
21652_leave_Storage_fl2;loc_Storage;location
21653_leave_Storage_cr315;cr315;moved_object
21653_leave_Storage_cr315;loc_Storage;location
21654_enter_Loading Bay_fl2;fl2;moved_object
21654_enter_Loading Bay_fl2;loc_Loading_Bay;location
21655_enter_Loading Bay_cr315;cr315;moved_object
21655_enter_Loading Bay_cr315;loc_Loading_Bay;location
to_bay_cr315_complete;cr315;CR brought to bay
to_bay_cr315_complete;fl2;FL moved
load_veh_cr315_vh24_start;cr315;CR loaded
load_veh_cr315_vh24_start;fl2;FL moved
load_veh_cr315_vh24_start;vh24;VH loaded
load_veh_cr325_vh24_complete;cr325;CR loaded
load_veh_cr325_vh24_complete;fl1;FL moved
load_veh_cr325_vh24_complete;vh24;VH laded
pick_stock_cr305_assign;cr305;CR pick allocated
pick_stock_cr305_assign;fl1;candidate_object
pick_stock_cr305_assign;fl1;assigned_object
pick_stock_cr305_assign;loc_Storage;location
21656_leave_Loading Bay_fl1;fl1;moved_object
21656_leave_Loading Bay_fl1;loc_Loading_Bay;location
21657_enter_Storage_fl1;fl1;moved_object
21657_enter_Storage_fl1;loc_Storage;location
pick_stock_cr305_complete;cr305;CR picked
pick_stock_cr305_complete;fl1;FL moved
to_bay_cr305_start;cr305;CR brought to bay
to_bay_cr305_start;fl1;FL moved
load_veh_cr316_vh24_complete;cr316;CR loaded
load_veh_cr316_vh24_complete;fl3;FL moved
load_veh_cr316_vh24_complete;vh24;VH laded
pick_stock_cr324_assign;cr324;CR pick allocated
pick_stock_cr324_assign;fl3;candidate_object
pick_stock_cr324_assign;fl3;assigned_object
pick_stock_cr324_assign;loc_Storage;location
21658_leave_Loading Bay_fl3;fl3;moved_object
21658_leave_Loading Bay_fl3;loc_Loading_Bay;location
21659_enter_Storage_fl3;fl3;moved_object
21659_enter_Storage_fl3;loc_Storage;location
pick_stock_cr324_complete;cr324;CR picked
pick_stock_cr324_complete;fl3;FL moved
to_bay_cr324_start;cr324;CR brought to bay
to_bay_cr324_start;fl3;FL moved
load_veh_cr315_vh24_complete;cr315;CR loaded
load_veh_cr315_vh24_complete;fl2;FL moved
load_veh_cr315_vh24_complete;vh24;VH laded
pick_stock_cr318_assign;cr318;CR pick allocated
pick_stock_cr318_assign;fl2;candidate_object
pick_stock_cr318_assign;fl2;assigned_object
pick_stock_cr318_assign;loc_Storage;location
21660_leave_Loading Bay_fl2;fl2;moved_object
21660_leave_Loading Bay_fl2;loc_Loading_Bay;location
21661_enter_Storage_fl2;fl2;moved_object
21661_enter_Storage_fl2;loc_Storage;location
pick_stock_cr318_complete;cr318;CR picked
pick_stock_cr318_complete;fl2;FL moved
to_bay_cr318_start;cr318;CR brought to bay
to_bay_cr318_start;fl2;FL moved
21662_leave_Storage_fl1;fl1;moved_object
21662_leave_Storage_fl1;loc_Storage;location
21663_leave_Storage_cr305;cr305;moved_object
21663_leave_Storage_cr305;loc_Storage;location
